SPECID,CATAID_1,BPT,WHAN,bayes.agn.fracAGN,bayes.agn.fracAGN_err,bayes.sfh.age,bayes.sfh.age_err,bayes.sfh.age_main,bayes.sfh.age_main_err,bayes.stellar.age_m_star,bayes.stellar.age_m_star_err,bayes.dust.mass,bayes.dust.mass_err,bayes.sfh.sfr,bayes.sfh.sfr_err,bayes.sfh.sfr100Myrs,bayes.sfh.sfr100Myrs_err,bayes.stellar.m_gas,bayes.stellar.m_gas_err,bayes.stellar.m_star,bayes.stellar.m_star_err,best.chi_square,best.reduced_chi_square,best.agn.EBV,best.agn.beta,best.agn.delta,best.agn.disk_type,best.agn.emissivity,best.agn.fracAGN,best.agn.gamma,best.agn.law,best.agn.opening_angle,best.agn.psy,best.agn.r_ratio,best.agn.tau,best.agn.temperature,best.attenuation.B_B90,best.attenuation.E_BV_factor,best.attenuation.E_BV_lines,best.attenuation.E_BVs,best.attenuation.FUV,best.attenuation.V_B90,best.attenuation.powerlaw_slope,best.attenuation.uv_bump_amplitude,best.attenuation.uv_bump_wavelength,best.attenuation.uv_bump_width,best.dust.alpha,best.dust.gamma,best.dust.qhac,best.dust.umin,best.nebular.f_dust,best.nebular.f_esc,best.nebular.lines_width,best.nebular.logU,best.nebular.ne,best.nebular.zgas,best.sfh.age,best.sfh.age_burst,best.sfh.age_main,best.sfh.f_burst,best.sfh.tau_burst,best.sfh.tau_main,best.stellar.age_m_star,best.stellar.imf,best.stellar.metallicity,best.stellar.old_young_separation_age,best.universe.age,best.universe.luminosity_distance,best.universe.redshift,best.agn.accretion_power,best.agn.disk_luminosity,best.agn.intrin_Lnu_2500A_30deg,best.agn.luminosity,best.agn.polar_dust_luminosity,best.agn.torus_dust_luminosity,best.agn.total_dust_luminosity,best.dust.luminosity,best.dust.mass,best.sfh.integrated,best.sfh.sfr,best.sfh.sfr100Myrs,best.sfh.sfr10Myrs,best.stellar.lum,best.stellar.lum_ly,best.stellar.lum_ly_old,best.stellar.lum_ly_young,best.stellar.lum_old,best.stellar.lum_young,best.stellar.m_gas,best.stellar.m_gas_old,best.stellar.m_gas_young,best.stellar.m_star,best.stellar.m_star_old,best.stellar.m_star_young,best.stellar.n_ly,best.stellar.n_ly_old,best.stellar.n_ly_young,best.galex.FUV,best.galex.NUV,best.sdss.up,best.sdss.gp,best.sdss.rp,best.sdss.ip,best.sdss.zp,best.vista.vircam.Z,best.vista.vircam.Y,best.vista.vircam.J,best.vista.vircam.H,best.vista.vircam.Ks,best.WISE1,best.WISE2,best.WISE3,best.WISE4,best.herschel.pacs.100,best.herschel.pacs.160,best.PSW_ext,best.PMW_ext,best.PLW_ext,CIGALE_AGN
604704766127269888,251811,AGNXY,sAGN,0.1934907524132645,0.0267628683351079,6845.763660822898,3627.344813954613,6845.763660822898,3627.344813954613,3758.4679564314265,1881.0360132793417,7.595963764418796e+37,2.3625183463960114e+37,1.3101300939392888,0.7089219153503631,1.7985839800205403,0.953830303719558,30770490403.181545,6856659656.001892,40689246647.32689,6633622035.775296,40.14623005317614,2.112959476482955,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.7655876082763291,0.25,0.6,0.15,1.5583934532065171,0.6131339145092054,0.0,1.0,217.5,35.0,2.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,500.0,5000.0,0.25,100.0,1.0,3664.594379541997,1.0,0.02,10.0,11987.359621092908,2.033764452200016e+25,0.1399,2.5949535717082566e+37,5.313310938503401e+36,4.524973809820677e+21,9.420360429456232e+36,2.006034247150444e+36,2.101015243802388e+36,4.107049490952832e+36,1.6428197963811327e+37,6.903907942630781e+37,79507686236.52872,1.3551462027156904,2.316899883883275,1.4181054809611124,4.313082265819716e+37,7.03202104996639e+35,4.107058327954553e+34,6.621315217170936e+35,3.966923135667391e+37,3.461591301523251e+36,34545739328.29908,34544880544.55606,858783.7430194574,44961946903.999725,44948624637.16303,13322266.836688517,2.093292701300592e+53,8.896965789288036e+51,2.004323043407712e+53,0.0136366873828408,0.0292360650030885,0.0725194576055258,0.2698417359702104,0.4790713661372962,0.6140290323555397,0.7589305616362981,0.7429652334848821,0.906317653501919,1.1046586576145967,1.3263678185644323,1.5656497971639984,1.5298636174169788,1.73488556121499,4.513209739698518,8.69886411397719,42.24076676029115,50.929562374049645,32.741019263539286,16.73071920587607,6.741079655098041,True
604760566342379520,262966,AGNXY,sAGN,0.3157274470519143,0.0623581953005729,8329.419459393492,3951.504790976724,8329.419459393492,3951.504790976724,4482.623631273569,2399.103341145599,2.1616990026775903e+38,6.892170527244598e+37,5.02513726814605,2.5870469541091525,5.225821130881399,2.625408095596786,46572081322.02886,23364385691.83919,56680935469.863,22949105912.73801,22.479051551191905,1.2488361972884392,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.7949399101886606,0.25,0.6,0.15,1.5752206743247643,0.6248860307144831,0.0,0.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,250.0,11000.0,0.01,800.0,500.0,9857.287611143653,1.0,0.02,10.0,11208.180956192336,3.210058574151937e+25,0.2112,5.499669372024547e+37,4.646129281567611e+37,9.590098313281823e+21,5.781282120848236e+37,4.251530828361954e+36,7.099997564444305e+36,1.135152839280626e+37,2.64868995832146e+37,2.6792422941419143e+38,215461418201.6953,7.346439343368408,7.820446551764911,7.387927131006458,5.641308929315975e+37,3.653554625303341e+36,1.1187927685345732e+35,3.541675348449884e+36,3.815144706742633e+37,1.8261642225733427e+37,104470013527.25424,104465621876.57436,4391650.679865684,110991404652.32544,110921917053.81071,69487598.51470694,1.0993741773942059e+54,2.6688276006743345e+52,1.0726859013874627e+54,0.0488611205039305,0.0784133743658356,0.1187197753903909,0.1742478718021408,0.2788947101734159,0.3782903219044983,0.4756702724565514,0.4638388214916213,0.5788915992711736,0.7994163527859515,1.0294681241919952,1.3652701944501937,1.397166863900582,1.642936901519092,3.9935720118398894,5.910901000359563,24.81815533901787,38.50141194890317,33.59260193918067,20.41760726903077,9.18295409619685,True
605832865090922496,252182,AGNXY,sAGN,0.1692101428187447,0.0461667506628637,8407.634719365202,4362.755099459223,8407.634719365202,4362.755099459223,3670.451959003848,1649.4139229485106,3.528324151649619e+37,1.1290027371999805e+37,1.318764974796674,0.6743679733997976,1.3610219110129522,0.6707167481328714,25056372530.488308,5936844404.115519,32955819215.111927,5276461669.671089,27.643604549477374,1.3821802274738686,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.6332590874708989,0.25,0.6,0.15,1.6884637841390562,0.4799350973869437,-0.25,1.0,217.5,35.0,2.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,750.0,11000.0,0.25,10.0,3000.0,4557.25990629124,1.0,0.02,10.0,12834.971984694515,9.611658314949072e+24,0.0694,1.5330394905423677e+37,3.1389831336728907e+36,2.673251506214213e+21,5.565334467233664e+36,1.1851193615913408e+36,1.2412319719694328e+36,2.4263513335607736e+36,9.705405334243094e+36,4.078671630396332e+37,62987662068.23303,1.676225668061327,1.6964791213773076,1.6780554221599924,2.9286377005739103e+37,8.422616969656564e+35,3.5401354813740726e+34,8.068603421519157e+35,2.513256469534437e+37,4.1538123103947344e+36,27797583956.17312,27796588614.849743,995341.3233727256,35190078107.03479,35174292899.16163,15785207.873158077,2.522954840126581e+53,7.90193280294923e+51,2.443935512097089e+53,0.0422238841648786,0.0725480068079311,0.2232229547023107,0.8878001022628531,1.5975483017620826,2.116326850239767,2.647446844713629,2.558324227754631,3.2067585954779148,3.6591648682587623,4.529209269578695,4.839559788281546,4.563974692639383,4.728301743389156,11.448357641143197,23.362674145780044,113.02289832757054,123.1264217842992,73.27885713662603,35.667603308191495,14.076844438284493,True
G09_Y1_BX1_038,346073,SFGX,wAGN,0.205658499225861,0.0530930032953655,1724.8766182170195,1393.9684774539105,1724.8766182170195,1393.9684774539105,1339.1218004733694,816.7775451880404,6.6543659944837305e+38,1.7635647474611682e+38,1.026538751820157,1.6884082380579957,1.3619915735312724,2.220113648676957,68818964767.6066,18825127783.8448,104056023903.23132,19156212984.544987,29.22154504738958,1.623419169299421,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.7568293072440225,0.25,0.6,0.15,1.5159787172558217,0.6097688956850371,0.0,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,500.0,901.0,0.25,50.0,1.0,782.1066953174917,1.0,0.02,10.0,10248.994699264613,4.966163423446437e+25,0.3093,5.83230171619443e+37,1.1941960289065246e+37,1.017012897821474e+22,2.117278123928789e+37,4.508672952748963e+36,4.722147997473684e+36,9.230820950222648e+36,3.692328380089059e+37,8.52986022488357e+38,145713343971.9329,0.0334113797573659,0.1056698116707896,0.0366182224665303,1.1706724896732998e+38,1.2527627419449665e+35,1.0869543596938349e+35,1.658083822511313e+34,1.16979152659712e+38,8.809630761796494e+34,54795395013.37684,54795372372.056274,22641.32056423362,90917948958.44733,90917605417.65192,343540.79540350294,2.6855164932487624e+52,2.183921862949153e+52,5.0159463029960956e+51,0.0001349987441058,0.0040185440081226,0.0158789112912904,0.0722784350572367,0.2451192440126531,0.3354367775278739,0.4161480320765328,0.4076393183558958,0.4854035042895018,0.6062355880282497,0.7108287514325845,0.8945509949332106,0.7994575308965762,0.8203287884621929,1.379359200371653,1.2477150910391903,15.6315496873854,42.07567124571889,47.16608244970307,32.19395980298999,15.318573309449082,True
G09_Y1_CN2_229,323414,UNCX,NER,0.369818100843665,0.1233819354299508,1667.585454281349,2469.262396785658,1667.585454281349,2469.262396785658,1274.4651034747844,1285.5924010866054,1.5708319480238214e+38,8.463713299082136e+37,0.7574032312200893,1.318389773515901,0.8727732880838179,1.5001500037872326,45769887179.97328,14296574647.481812,70580915898.16496,13970572251.916178,33.92361998358658,1.7854536833466623,0.03,-0.5,0.36,1.0,1.6,0.4,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.2442877424083445,0.75,0.4,0.3,3.2887347310919046,0.9505369646630728,-0.25,1.0,217.5,35.0,2.0,0.1,0.2,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,250.0,901.0,0.01,500.0,1.0,889.8133219601982,1.0,0.02,10.0,11126.300330483136,3.3457513015512058e+25,0.2191,1.5921276331923567e+38,3.259969373311607e+37,2.776286990500792e+22,5.779839885341624e+37,1.230797572966182e+37,1.2890729390638352e+37,2.5198705120300173e+37,3.779805768045025e+37,1.4069424707551875e+38,101246979310.90572,3.1245559040352067,3.455468702394709,3.152855853692164,8.241757957872955e+37,1.586546114017976e+36,7.849340336612357e+34,1.5080527106518525e+36,7.463261227275451e+37,7.784967305975034e+36,38813975901.67371,38812098716.11891,1877185.554801208,62433003399.79671,62403352036.24988,29651363.546825863,4.735249857360186e+53,1.6794687524650566e+52,4.567302982113681e+53,0.0012157763727229,0.0032736672287577,0.0159406111735306,0.0796801714258328,0.2406788540786768,0.3701233207767817,0.4954332962973569,0.4816008418036813,0.6014551333063172,0.8063768137312046,1.064821442122564,1.5584042680969217,2.289372103227296,3.282279058935225,8.354936581195975,9.081295993031777,33.616277684984155,38.95160814771257,26.04248758693461,13.892607094845555,5.695141297533551,True
G09_Y1_DS2_116,3903268,UNCXY,sAGN,0.1054194796959131,0.0251551155867355,3784.555033423316,1420.7161628652536,3784.555033423316,1420.7161628652536,1921.097208183708,922.606612670905,4.810945908986566e+38,1.5371210391825163e+38,6.002568122065858,2.907872900077417,8.550454121659328,1.9628730902547944,25369362491.05095,6489784844.464461,37392664654.27483,6936553160.933699,14.4473201934595,0.7603852733399737,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,50.1,60.0,1.0,100.0,1.2565765505569666,0.75,0.4,0.3,3.26636414510534,0.9518063966087954,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.25,50.0,1.0,3557.2661676021094,1.0,0.02,10.0,10282.9990903715,4.897213922447637e+25,0.3056,2.3537434772909123e+37,1.9884461685583785e+37,4.10436152149201e+21,2.474267844453317e+37,1.819566282777174e+36,3.0386504761722163e+36,4.85821675894939e+36,4.372395083054449e+37,4.060488759483488e+38,81035447816.18166,2.776252550181081,8.780424102764215,3.0427188055108862,7.4516310335763585e+37,1.4279485880887605e+36,5.019661433311679e+34,1.377751973755644e+36,6.719612181131356e+37,7.320188524450032e+36,34538643749.93872,34536762414.16593,1881335.7727934944,46496804057.21092,46468258213.96061,28545843.25030592,4.280513979358379e+53,1.1261255882688217e+52,4.167901420531496e+53,0.0059016823921127,0.0136972636994458,0.0268921113957231,0.0524943558748495,0.111398969101595,0.1467096697989908,0.1856981476994981,0.1816510242812391,0.2178536966350267,0.289121433382011,0.3599164474840731,0.4583044460292838,0.40336942102744,0.4498550581824431,1.0588423691473614,0.982289281439002,24.841365665856237,50.03066960917212,42.31454332568741,24.96959893246481,10.733363737704291,True
G09_Y2_004_139,383149,SFGX,sAGN,0.0990200622887501,0.0098508193303433,3111.4028646257034,1462.491241006495,3111.4028646257034,1462.491241006495,1260.8100595784233,674.7620715782615,8.215436951667071e+38,4.296553219175379e+37,8.070119919774354,1.9955438523309903,8.024776343697042,1.391278150168655,9690319127.892933,6181272372.193198,14839858601.164013,8282357717.474586,18.344908783123813,0.9172454391561906,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.2636589975515,0.75,0.4,0.3,3.287793650417189,0.9562976594576564,-0.25,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.25,50.0,2000.0,1743.3847441522194,1.0,0.02,10.0,10936.846476254454,3.669300096594926e+25,0.2377,1.8054906376189644e+37,1.5262822385277499e+37,3.148340663268236e+21,1.9036493678852928e+37,1.3957382865963386e+36,2.377933006979085e+36,3.773671293575424e+36,3.3963041642178803e+37,7.845997652372885e+38,34644250353.873024,4.9290381851041145,7.551806104721273,5.048011628899869,5.373010291268569e+37,2.4243659382905343e+36,3.389502771577183e+34,2.3904709105747624e+36,4.132564625175208e+37,1.2404456660933606e+37,13693871018.15084,13690843784.312311,3027233.838528904,20950379320.639866,20902926453.27177,47452867.36808824,7.322143520274706e+53,8.379597541914168e+51,7.238347544855564e+53,0.009381247711985,0.0189341674645906,0.0369877652669338,0.0727962768085867,0.1334686687709155,0.1771212323934108,0.2181284341140733,0.2122142481556035,0.2532540585446866,0.3360022338837873,0.4135377828359866,0.5207230635495209,0.4729234089554808,0.5317367443424957,1.4278455000622203,1.3663073353630266,27.70072779112076,70.12669970007009,71.98653062932773,46.26051763409839,21.36819554835232,True
G09_Y4_203_202,3575961,AGNXY,sAGN,0.2319871959343529,0.0498641088881323,1897.7728705978711,1347.2524702675255,1897.7728705978711,1347.2524702675255,819.8728274879917,828.1177102705915,1.4571966185920775e+38,4.744927771822747e+37,18.78773555453936,6.949917961429125,12.017424940481575,5.686270514584213,4271455791.533754,2814382480.0148687,7654514694.344614,4098140669.393919,25.432172602775054,1.4128984779319476,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.535402659035769,0.75,0.4,0.3,3.073270792793564,1.2251943423452505,0.0,0.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,250.0,3500.0,0.25,800.0,1.0,2463.110362726612,1.0,0.02,10.0,10620.54335998726,4.2408244662789386e+25,0.2698,7.514189595779874e+37,6.352164823238058e+37,1.3102936211898302e+22,7.922711963237239e+37,5.80885987058063e+36,9.896611529411184e+36,1.570547139999181e+37,6.282188559996725e+37,1.45160670283226e+38,20068129693.201687,17.106223252933077,18.209951348300688,17.202827769763847,7.979177546421483e+37,8.281054221337849e+36,3.424425714111035e+34,8.246809964196739e+36,3.726944402573032e+37,4.252233143848452e+37,8181032176.680038,8170806194.629486,10225982.05055228,11887097465.025612,11725295220.874569,161802244.15104514,2.509589286256001e+54,1.1834435852057777e+52,2.497754850403943e+54,0.0280638181616753,0.0507208153302778,0.0834934306273042,0.1171300283878705,0.1650571097770109,0.1991408206674492,0.2532388543229389,0.2540874297562052,0.2784458177820498,0.3625994091429234,0.4903967442843444,0.6752264627072494,0.9165254252158792,1.2045612287129162,3.04548075620662,2.783240591874916,65.97569069489369,75.39478868909114,42.22893914815469,20.44575139804042,7.7340019659042865,True
G09_Y4_203_291,3576875,UNCXY,sAGN,0.2041433901533015,0.0439451070024225,4241.133866005918,1343.8017749110993,4241.133866005918,1343.8017749110993,1679.67194545222,705.607930054771,1.2832713689566509e+38,7.021409294959306e+37,10.500737073672695,1.622063872653164,10.584914836058504,1.62330480716659,13965299257.47678,4323962082.33543,20650760354.152813,5431583101.333088,30.65002801469715,1.5325014007348574,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.5394568015085531,0.25,0.4,0.1,1.0655148459572483,0.4239846213652343,0.0,1.0,217.5,35.0,2.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.01,800.0,3000.0,2058.025457872809,1.0,0.02,10.0,11299.34678628828,3.0618331926272865e+25,0.2025,3.213932090133641e+37,2.7169165892072526e+37,5.604323211387296e+21,3.388663261016789e+37,2.4845368761567703e+36,4.2329298419386e+36,6.717466718095369e+36,2.686986687238148e+37,1.1291992446542731e+38,41218449064.3753,10.034426535370027,10.18171430675371,10.047536395722217,6.111159359112659e+37,4.87229340499376e+36,4.181891675102329e+34,4.830474488242736e+36,3.624189159591446e+37,2.4869701995212144e+37,17053131615.03902,17047171289.637266,5960325.401753983,24165317419.24872,24070802410.780853,94515008.46787024,1.4745483217475651e+54,1.1428594528369429e+52,1.4631197272191958e+54,0.0664015614055003,0.0905885207988459,0.1247986185139168,0.1963392414780783,0.3004561100049576,0.3777665625948593,0.4340508431711739,0.4265405242463946,0.4951925739526349,0.6217963943072697,0.7570619390146345,0.9509655735861984,0.9609952707008742,1.1224439492524885,3.382583120074439,5.9088636887152655,30.037151569585674,39.0188648151122,26.874692899098445,14.358624573745605,5.903080233442731,True
G09_Y4_218_081,3588816,AGNXY,sAGN,0.4116622924837941,0.0849249197956744,1383.6776488850578,1212.9985019336973,1383.6776488850578,1212.9985019336973,1108.7019652858262,734.0933059872202,2.332007684830369e+38,8.933910903100989e+37,0.3363907838403954,1.0038041812849472,0.4776455568973018,1.2596684874083706,22922663464.81309,5892568769.358929,36079640005.64912,6198369560.197935,132.69233843920952,7.371796579956085,0.03,-0.5,0.36,1.0,1.6,0.4,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.7585076535223152,0.25,0.6,0.15,1.5258147242539823,0.6106371294621358,0.0,1.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,500.0,901.0,0.25,50.0,1.0,782.1066953174917,1.0,0.02,10.0,10171.48659853516,5.125334152522035e+25,0.3178,4.416634815804284e+37,3.733628484673432e+37,7.70154698987556e+21,4.656753073155725e+37,3.41428871570442e+36,5.816957169118517e+36,9.231245884822936e+36,1.3846868827234403e+37,3.1988448342115798e+38,54471293049.19759,0.0124900095511641,0.0395020189714526,0.0136888075761907,4.376266614395382e+37,4.683140512563131e+34,4.063307302136333e+34,6.198332104267977e+33,4.372973354040493e+37,3.293260354888808e+34,20483889382.80844,20483880918.916428,8463.892007809183,33987403666.348503,33987275242.205387,128424.1431202288,1.0039132443517576e+52,8.164046239729901e+51,1.8750862037876765e+51,0.0088924715827567,0.0176997370418025,0.032543168200889,0.0607175521829252,0.1333468994397348,0.1749940646608645,0.2141541111966754,0.2099524501938934,0.2482098238042506,0.3091866967634055,0.3811337648824178,0.4906630520961859,0.5195608825537303,0.5544170992566725,0.9846349915368966,0.7703136447527187,6.092001424606836,15.161045148129611,16.91799712008291,11.591744274680927,5.528954812105947,True
G09_Y4_226_085,3588342,AGNXY,sAGN,0.0998592878838235,0.0037744119990274,1462.9775827781089,1322.0962439200653,1462.9775827781089,1322.0962439200653,1199.1530254170923,830.1087729672603,8.833772207717968e+38,5.287677101422268e+37,0.3163028073765886,0.6717015659630623,0.4211316975318299,0.8803280211878152,56061297771.14154,15728693092.355398,86563619101.78732,15491848860.13719,10.583418431259396,0.5291709215629699,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.2411496283764512,0.75,0.4,0.3,3.2011953090755068,0.9480840734791764,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,500.0,901.0,0.25,50.0,1.0,782.1066953174917,1.0,0.02,10.0,10434.748558519985,4.595921386037352e+25,0.2893,2.099493378682064e+37,1.7748192026157262e+37,3.661010607667372e+21,2.2136360942188077e+37,1.6230177160854872e+36,2.765151199945319e+36,4.388168916030806e+36,3.949352024427724e+37,9.123625333242139e+38,117836300715.37154,0.0270193057484344,0.0854536679013713,0.0296126336587237,9.46706127058116e+37,1.0130913419520108e+35,8.790044707054282e+34,1.3408687124658265e+34,9.459937047971603e+37,7.124222609553148e+34,44312253556.253296,44312235246.54064,18309.712658259075,73524047159.03032,73523769342.4943,277816.5360268076,2.1717388431872485e+52,1.7661064276372678e+52,4.05632415549981e+51,0.0053909761240013,0.0108190928979653,0.0231207215038797,0.0640070723373541,0.1867956763966782,0.2750734470431538,0.362994592623204,0.3520131249747202,0.4387387740153164,0.575931923147564,0.7087774957222434,0.8962337675772857,0.7093308990460209,0.6377779213354555,1.1253032222789587,0.980021350154686,18.651747499047097,51.85404801658797,57.1559094051525,38.43270397011323,18.144240096624877,True
G09_Y5_040_236,3911140,NOEL,NER,0.0964756657395496,0.0184463108980519,4477.783441167371,2049.6166792162026,4477.783441167371,2049.6166792162026,1850.0142267627316,1212.0547205739133,9.946048389439795e+37,1.337835081085507e+37,1.0808457429217275,0.2580027314265806,1.1139653838365688,0.240290967819952,1527570111.1678703,414594981.9094767,2253138513.35648,427936351.732457,7.3015418876792015,0.4563463679799501,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.2642067310249754,0.75,0.4,0.3,3.2744234786736843,0.956842220375426,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,750.0,11000.0,0.25,500.0,1.0,7830.80479132322,1.0,0.02,10.0,12094.584576927602,1.8869698606935723e+25,0.1306,2.967609677549223e+36,6.076344923023374e+35,5.174796271919709e+20,1.0773199598346831e+36,2.29411682360848e+35,2.4027378517149782e+35,4.696854675323458e+35,4.227169207791111e+36,9.765426792435049e+37,6634205733.514596,0.9536814215893508,1.054683099157045,0.9623191726966034,6.320007974029816e+36,4.651264809250148e+35,4.836475849808228e+33,4.602900050752066e+35,3.943869119288674e+36,2.3761388547411416e+36,3004810337.307585,3004237380.047906,572957.2596789862,3629395393.3271575,3620345161.7397246,9050231.587432949,1.406996304434679e+53,1.2957556340518927e+51,1.39403874809416e+53,0.0013198662723863,0.0031085097733765,0.0072026339679784,0.0204880083109707,0.0361880701533792,0.0516202321666035,0.062780819154995,0.0612864849776608,0.0777734138091485,0.0978541918545081,0.1229798220658626,0.1546092060626394,0.1833546048227297,0.2047542751818079,0.6225084011746411,0.7379346679499286,15.702855098632709,32.30704581438772,28.557149083681374,16.705668338002187,7.384156336968536,True
G09_Y6_068_089,801286,SFGX,SFG,0.0983855057664574,0.0126186937031751,4792.488485567395,3783.383738017319,4792.488485567395,3783.383738017319,2350.7493214926963,2602.277716810879,1.217615015593474e+38,1.355681411432664e+37,2.8524912010823065,0.5047023308260603,0.2305852886706512,0.2456722923488159,122821972.53564636,234667849.2338771,168996287.7023149,270701497.5721586,35.63300302478067,1.7816501512390337,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,50.1,60.0,1.0,100.0,2.004784802602425,0.75,0.6,0.4499999999999999,4.909368083915779,1.5298387011613817,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,5.0,901.0,0.25,5.0,5000.0,201.03683244561225,1.0,0.02,10.0,12139.951820403352,1.8258807091471944e+25,0.1267,2.888390699145707e+36,2.440116977244448e+36,5.036657460333694e+20,3.0362918890973794e+36,2.2328764278517618e+35,3.728872690677553e+35,5.9617491185293146e+35,5.365574206676382e+36,1.2395321677235588e+38,63474513.96256079,2.144128379566384,0.2535709870400576,1.6858903819465594,6.022675526068655e+36,1.3254873661186073e+36,1.6113119808692524e+32,1.32532623492052e+36,1.990201039032682e+35,5.823655422165388e+36,15185450.839229615,14743591.8633645,441858.9758651168,48289054.21351597,31872018.279730704,16417035.933785256,3.950283724796013e+53,5.965535818598933e+49,3.949687171214153e+53,0.0056339535766856,0.0098978950337385,0.0170650789241089,0.023646694504009,0.0308473831745982,0.0436203342278539,0.043051455127205,0.0424524176986401,0.0503579745557029,0.0634183661878888,0.0845817069659238,0.1228129448897784,0.1971140472458564,0.2213223334371048,0.8451606341236662,0.9923488957199248,21.662864303131435,43.728718234893904,38.431843591612086,22.40585208627544,9.89083690991978,True
